sample_id,label,payload_original,payload_obfuscated,generator,recipe
123,1,<spacer onpointerup=alert(1)>xss</spacer>,< spacer onpointerup=alert(1)>  xss< /spacer>,tool_baseline,whitespace_noise
124,0,"<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>","<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>",tool_baseline,none
125,0,let $closesttrigger = $(toel).closest('.dropdown-trigger'),let $closesttrigger = $(toel).closest('.dropdown-trigger'),tool_baseline,none
126,0,"'taptarget.js', 'select.js', 'range.js'","'taptarget.js', 'select.js', 'range.js'",tool_baseline,none
127,1,"<nextid onkeyup=""alert(1)"" contenteditable>test</nextid>",PG5leHRpZCBvbmtleXVwPSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L25leHRpZD4=,tool_baseline,base64
128,0,"return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),","return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),",tool_baseline,none
129,0,"} this._element.focus() this._element.setattribute('aria-expanded', true)","} this._element.focus() this._element.setattribute('aria-expanded', true)",tool_baseline,none
130,0,value: function _renderchip(chip) { if (!chip.tag) { return;,value: function _renderchip(chip) { if (!chip.tag) { return;,tool_baseline,none
131,0,"<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>","<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>",tool_baseline,none
132,0,"node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {","node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {",tool_baseline,none
133,0,"_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {","_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {",tool_baseline,none
134,1,<svg><animatetransform onend=alert(1) attributename=transform dur=1s>,%3Csvg%3E%3Canimatetransform%20onend%3Dalert%281%29%20attributename%3Dtransform%20dur%3D1s%3E,tool_baseline,urlencode
135,0,$textarea = $($textarea); } if (!$textarea.length) {,$textarea = $($textarea); } if (!$textarea.length) {,tool_baseline,none
136,0,"key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);","key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);",tool_baseline,none
137,1,<discard onpointerover=alert(1)>xss</discard>,%3Cdiscard%20onpointerover%3Dalert%281%29%3Exss%3C%2Fdiscard%3E,tool_baseline,urlencode
138,0,"body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({","body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({",tool_baseline,none
139,0,scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },tool_baseline,none
140,0,"parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });","parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });",tool_baseline,none
141,1,<rtc onpointermove=alert(1)>xss</rtc>,<rtc onpointermove=alert(1)>xss</rtc>,tool_baseline,comment_marker
142,0,"'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',","'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',",tool_baseline,none
143,0,_this72._setupeventhandlers(),_this72._setupeventhandlers(),tool_baseline,none
144,1,"<label draggable=""true"" ondragstart=""alert(1)"">test</label>","<label draggable="" true"" ondragstart=""alert(  1)"">test</label>",tool_baseline,whitespace_noise
145,0,return; } this.ishovered = false;,return; } this.ishovered = false;,tool_baseline,none
146,0,for (const domelement of domelements) { if (domelement !== target) { continue,for (const domelement of domelements) { if (domelement !== target) { continue,tool_baseline,none
147,0,_maybeenablecycle() {,_maybeenablecycle() {,tool_baseline,none
148,0,not: function (selector) { if (!selector) { return this;,not: function (selector) { if (!selector) { return this;,tool_baseline,none
149,1,<q id=x tabindex=1 onbeforedeactivate=alert(1)></q><input autofocus>,&lt;q id=x tabindex=1 onbeforedeactivate=alert(1)&gt;&lt;/q&gt;&lt;input autofocus&gt;,tool_baseline,html_entities
150,0,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,tool_baseline,none
151,0,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,tool_baseline,none
152,1,"<iframe oncopy=""alert(1)"" contenteditable>test</iframe>","<iframe oncopy=""alert(1)"" contenteditable> test</iframe>",tool_baseline,whitespace_noise
153,0,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,tool_baseline,none
154,0,"</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.","</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.",tool_baseline,none
155,0,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,tool_baseline,none
156,0,"this.$input[0].addeventlistener('focus', this._handleinputfocusbound)","this.$input[0].addeventlistener('focus', this._handleinputfocusbound)",tool_baseline,none
157,1,"<source draggable=""true"" ondragstart=""alert(1)"">test</source>","<source dragga/*OBF*/ble=""tr/*OBF*/ue"" ondragstart=""alert(1)"">test</source>",tool_baseline,comment_marker
158,1,"<style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></param>","<  style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert( 1)><  / param>",tool_baseline,whitespace_noise
159,0,ariaselected = 'true'; } if (opts.hasevent) {,ariaselected = 'true'; } if (opts.hasevent) {,tool_baseline,none
160,1,"<mark onpaste=""alert(1)"" contenteditable>test</mark>",%3Cmark%20onpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fmark%3E,tool_baseline,urlencode
161,0,this._isenabled = false,this._isenabled = false,tool_baseline,none
162,0,this._initializetargetsandobservables(),this._initializetargetsandobservables(),tool_baseline,none
163,0,return } const active = document.queryselector('.bd-aside .active'),return } const active = document.queryselector('.bd-aside .active'),tool_baseline,none
164,0,} _handleclockclickstart(e) { e.preventdefault();,} _handleclockclickstart(e) { e.preventdefault();,tool_baseline,none
165,0,"const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }","const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }",tool_baseline,none
166,0,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,tool_baseline,none
167,0,static get name() { return name$2; },static get name() { return name$2; },tool_baseline,none
168,0,if (!object.keys(storeelementevent).length) { return; },if (!object.keys(storeelementevent).length) { return; },tool_baseline,none
169,1,"<xmp draggable=""true"" ondrag=""alert(1)"">test</xmp>","<xmp draggable=""true"" ondrag=""alert(1)"">test</xmp>",tool_baseline,whitespace_noise
170,1,<svg><small onload=alert(1)></small>,PHN2Zz48c21hbGwgb25sb2FkPWFsZXJ0KDEpPjwvc21hbGw+,tool_baseline,base64
171,0,if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },tool_baseline,none
172,0,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,tool_baseline,none
173,1,"<style>@keyframes x{}</style><ruby style=""animation-name:x"" onanimationend=""alert(1)""></ruby>","<style>@keyframes x{}</style><ruby style=""animation-name:x"" onanimationend=  ""alert(1)""></ruby>",tool_baseline,whitespace_noise
174,1,<picture onblur=alert(1) tabindex=1 id=x></picture><input autofocus>,%3Cpicture%20onblur%3Dalert%281%29%20tabindex%3D1%20id%3Dx%3E%3C%2Fpicture%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
175,0,"key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,","key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,",tool_baseline,none
176,1,"<abbr onmouseleave=""alert(1)"">test</abbr>","<  abbr onmouseleave=""alert(1)"">test</  abbr>",tool_baseline,whitespace_noise
177,0,"api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });","api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });",tool_baseline,none
178,1,<base onpointerdown=alert(1)>xss</base>,<base onpointerdown=alert(1)>xss</base>,tool_baseline,comment_marker
179,0,} this.isopen = true; this.wrapper.classlist.add('open');,} this.isopen = true; this.wrapper.classlist.add('open');,tool_baseline,none
180,1,"<rtc onmouseenter=""alert(1)"">test</rtc>","<rtc onmouseenter=""alert(1)"">te/*OBF*/st</rtc>",tool_baseline,comment_marker
181,0,"addclassfor(scope_target, options.cssclasses.tap, options.animationduration)","addclassfor(scope_target, options.cssclasses.tap, options.animationduration)",tool_baseline,none
182,0,"key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);","key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);",tool_baseline,none
183,0,"const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)","const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)",tool_baseline,none
184,0,function hex(x) { return ('0' + parseint(x).tostring(16)).slice(-2); },function hex(x) { return ('0' + parseint(x).tostring(16)).slice(-2); },tool_baseline,none
185,0,"triggertransitionend(transitionelement) } }, emulatedduration)","triggertransitionend(transitionelement) } }, emulatedduration)",tool_baseline,none
186,0,"</span> <span class=""reference-text""><cite class=""citation journal"">chang, hsihui; kao, yi-ching; mashruwala, raj; sorensen, susan m. (10 april 2017). ""technical inefficiency, allocative inefficiency, and audit pricing"". <i>journal of accounting, auditing &amp; finance </i>. <b>33 </b> (4): 580–600. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1177%2f0148558x17696760"">10.1177/0148558x17696760 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=journal+of+accounting%2c+auditing+%26+finance&amp;rft.atitle=technical+inefficiency%2c+allocative+inefficiency%2c+and+audit+pricing&amp;rft.volume=33&amp;rft.issue=4&amp;rft.pages=580-600&amp;rft.date=2017-04-10&amp;rft_id=info%3adoi%2f10.1177%2f0148558x17696760&amp;rft.aulast=chang&amp;rft.aufirst=hsihui&amp;rft.au=kao%2c+yi-ching&amp;rft.au=mashruwala%2c+raj&amp;rft.au=sorensen%2c+susan+m.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">","</span> <span class=""reference-text""><cite class=""citation journal"">chang, hsihui; kao, yi-ching; mashruwala, raj; sorensen, susan m. (10 april 2017). ""technical inefficiency, allocative inefficiency, and audit pricing"". <i>journal of accounting, auditing &amp; finance </i>. <b>33 </b> (4): 580–600. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1177%2f0148558x17696760"">10.1177/0148558x17696760 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=journal+of+accounting%2c+auditing+%26+finance&amp;rft.atitle=technical+inefficiency%2c+allocative+inefficiency%2c+and+audit+pricing&amp;rft.volume=33&amp;rft.issue=4&amp;rft.pages=580-600&amp;rft.date=2017-04-10&amp;rft_id=info%3adoi%2f10.1177%2f0148558x17696760&amp;rft.aulast=chang&amp;rft.aufirst=hsihui&amp;rft.au=kao%2c+yi-ching&amp;rft.au=mashruwala%2c+raj&amp;rft.au=sorensen%2c+susan+m.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">",tool_baseline,none
187,0,prev(n) { if (n === undefined || isnan(n)) { n = 1;,prev(n) { if (n === undefined || isnan(n)) { n = 1;,tool_baseline,none
188,0,let $collapsiblelis = $collapsible.children('li'); let isactive = $collapsibleli[0].classlist.contains('active'); let index = $collapsiblelis.index($collapsibleli);,let $collapsiblelis = $collapsible.children('li'); let isactive = $collapsibleli[0].classlist.contains('active'); let index = $collapsiblelis.index($collapsibleli);,tool_baseline,none
