sample_id,label,payload_original,payload_obfuscated,generator,recipe
109,0,}; }()); var getprefixedprop = (function () {,}; }()); var getprefixedprop = (function () {,llm_style_t1.0,none
110,1,"<thead onkeypress=""alert(1)"" contenteditable>test</thead>",%26amp%3Blt%3Bthead%20onkeypress%3D%26amp%3Bquot%3Balert%281%29%26amp%3Bquot%3B%20contenteditable%26amp%3Bgt%3Btest%26amp%3Blt%3B%2Fthead%26amp%3Bgt%3B,llm_style_t1.0,html_entities+html_then_urlencode
111,0,"<li><a href=""/wiki/idealism"" title=""idealism"">idealism </a> </li>","<li><a href=""/wiki/idealism"" title=""idealism"">idealism </a> </li>",llm_style_t1.0,none
112,1,"<div onbeforecut=""alert(1)"" contenteditable>test</div>",%3Cdiv%20onbeforecut%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fdiv%3E,llm_style_t1.0,urlencode
113,1,<marquee onpointerup=alert(1)>xss</marquee>,%3Cmarquee%20onpointerup%3Dalert%281%29%3Exss%3C%2Fmarquee%3E,llm_style_t1.0,urlencode
114,1,<shadow onpointerover=alert(1)>xss</shadow>,PHNoYWRvdyBvbnBvaW50ZXJvdmVyPWFsZXJ0KDEpPnhzczwvc2hhZG93Pg==,llm_style_t1.0,base64
115,0,"} // eslint-disable-next-line import/no-unused-modules const popperoffsets$1 = { name: 'popperoffsets',","} // eslint-disable-next-line import/no-unused-modules const popperoffsets$1 = { name: 'popperoffsets',",llm_style_t1.0,none
116,1,"<em ondblclick=""alert(1)"">test</em>","<em ondblclick=""alert(1)"">test</em>",llm_style_t1.0,comment_marker
117,0,"<dt><a class=""reference internal"" href=""topics/leaks.html""><span class=""doc"">debugging memory leaks","<dt><a class=""reference internal"" href=""topics/leaks.html""><span class=""doc"">debugging memory leaks",llm_style_t1.0,none
118,0,let indicator = document.createelement('li'),let indicator = document.createelement('li'),llm_style_t1.0,none
119,1,<tbody onpointermove=alert(1)>xss</tbody>,PHRib2R5IG9ucG9pbnRlcm1vdmU9YWxlcnQoMSk+eHNzPC90Ym9keT4=,llm_style_t1.0,base64
120,0,"key: ""render"", value: function render(year, month, randid) { var opts = this.options,","key: ""render"", value: function render(year, month, randid) { var opts = this.options,",llm_style_t1.0,none
121,0,"value: function rendertable(opts, data, randid) {","value: function rendertable(opts, data, randid) {",llm_style_t1.0,none
122,1,"<b onclick=""alert(1)"">test</b>",%25253Cb%252520onclick%25253D%252522alert%2525281%252529%252522%25253Etest%25253C%25252Fb%25253E,llm_style_t1.0,double_urlencode+urlencode
123,1,<spacer onpointerup=alert(1)>xss</spacer>,%3Cspacer%20onpointerup%3Dalert%281%29%3Exss%3C%2Fspacer%3E,llm_style_t1.0,urlencode
124,0,"<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>","<li><a href=""/wiki/artificial_general_intelligence"" title=""artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>",llm_style_t1.0,none
125,0,let $closesttrigger = $(toel).closest('.dropdown-trigger'),let $closesttrigger = $(toel).closest('.dropdown-trigger'),llm_style_t1.0,none
126,0,"'taptarget.js', 'select.js', 'range.js'","'taptarget.js', 'select.js', 'range.js'",llm_style_t1.0,none
127,1,"<nextid onkeyup=""alert(1)"" contenteditable>test</nextid>",&lt;nextid onkeyup=&quot;alert(1)&quot; contenteditable&gt;test&lt;/nextid&gt;,llm_style_t1.0,whitespace_noise+html_entities
128,0,"return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),","return eventhandler.trigger(this._element, eventname, { relatedtarget: nextelement, direction: this._ordertodirection(order),",llm_style_t1.0,none
129,0,"} this._element.focus() this._element.setattribute('aria-expanded', true)","} this._element.focus() this._element.setattribute('aria-expanded', true)",llm_style_t1.0,none
130,0,value: function _renderchip(chip) { if (!chip.tag) { return;,value: function _renderchip(chip) { if (!chip.tag) { return;,llm_style_t1.0,none
131,0,"<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>","<li><a href=""/wiki/ingenuity"" title=""ingenuity"">ingenuity </a> </li>",llm_style_t1.0,none
132,0,"node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {","node.addeventlistener(eventname, callback); } function removeevent(node, eventname, callback) {",llm_style_t1.0,none
133,0,"_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {","_handlecarouseldrag(e) { let x, y, delta, deltay; if (this.pressed) {",llm_style_t1.0,none
134,1,<svg><animatetransform onend=alert(1) attributename=transform dur=1s>,%3C%20%20svg%3E%3Canimatetransform%20onend%3D%20alert%281%29%20%20%20attributename%3Dtransform%20dur%3D1s%3E,llm_style_t1.0,whitespace_noise+urlencode
135,0,$textarea = $($textarea); } if (!$textarea.length) {,$textarea = $($textarea); } if (!$textarea.length) {,llm_style_t1.0,none
136,0,"key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);","key: ""_removeeventhandlers"", value: function _removeeventhandlers() { this.el.removeeventlistener('click', this._handleinputclickbound);",llm_style_t1.0,none
137,1,<discard onpointerover=alert(1)>xss</discard>,&lt;disca/*OBF*/rd onpointerover=alert(1)&g/*OBF*/t;xss&lt;/d/*OBF*/iscard&gt;,llm_style_t1.0,html_entities+comment_marker
138,0,"body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({","body: 'when using sass, you can change the color scheme of your site extremely quickly.' }); window.index.add({",llm_style_t1.0,none
139,0,scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },scrolloffset -= this.dropdownoptions.clientheight / 2; // center in dropdown this.dropdownoptions.scrolltop = scrolloffset; },llm_style_t1.0,none
140,0,"parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });","parent.insertbefore(i === 0 ? v : v.clonenode(true), sibling); }); });",llm_style_t1.0,none
141,1,<rtc onpointermove=alert(1)>xss</rtc>,PHJ0YyBvbnBvaW50ZXJtb3ZlPWFsZXJ0KDEpPnhzczwvcnRjPg%3D%3D,llm_style_t1.0,base64+urlencode
142,0,"'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',","'sass/components/_materialbox.scss', 'sass/components/_modal.scss', 'sass/components/_navbar.scss',",llm_style_t1.0,none
143,0,_this72._setupeventhandlers(),_this72._setupeventhandlers(),llm_style_t1.0,none
144,1,"<label draggable=""true"" ondragstart=""alert(1)"">test</label>",PGxhYmVsIGRyYWdnYWJsZT0idHJ1ZSIgb25kcmFnc3RhcnQ9ImFsZXJ0KDEpIj50ZXN0PC9sYWJlbD4=,llm_style_t1.0,base64
145,0,return; } this.ishovered = false;,return; } this.ishovered = false;,llm_style_t1.0,none
146,0,for (const domelement of domelements) { if (domelement !== target) { continue,for (const domelement of domelements) { if (domelement !== target) { continue,llm_style_t1.0,none
147,0,_maybeenablecycle() {,_maybeenablecycle() {,llm_style_t1.0,none
148,0,not: function (selector) { if (!selector) { return this;,not: function (selector) { if (!selector) { return this;,llm_style_t1.0,none
149,1,<q id=x tabindex=1 onbeforedeactivate=alert(1)></q><input autofocus>,%3Cq%20id%3Dx%20tabindex%3D1%20onbefor%2F%2AOBF%2A%2Fedeactivate%3Dalert%281%29%3E%3C%2Fq%3E%3Ci%2F%2AOBF%2A%2Fnput%20autofocus%3E,llm_style_t1.0,comment_marker+urlencode
150,0,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,const tip = this._gettipelement(); tip.classlist.remove(class_name_show); if ('ontouchstart' in document.documentelement) {,llm_style_t1.0,none
151,0,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,var dropdownbrect = this.dropdownel.getboundingclientrect(); var idealheight = dropdownbrect.height; var idealwidth = dropdownbrect.width;,llm_style_t1.0,none
152,1,"<iframe oncopy=""alert(1)"" contenteditable>test</iframe>",PGlmcmFtZSBvbmNvcHk9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU+dGVzdDwvaWZyYW1lPg==,llm_style_t1.0,base64
153,0,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,dropdown.getorcreateinstance(this).toggle(); }); definejqueryplugin(dropdown);,llm_style_t1.0,none
154,0,"</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.","</p><p><a href=""/wiki/transhumanism"" title=""transhumanism"">transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/manga"" title=""manga"">manga </a> <i><a href=""/wiki/ghost_in_the_shell"" title=""ghost in the shell"">ghost in the shell </a> </i> and the science-fiction series <i><a href=""/wiki/dune_(novel)"" title=""dune (novel)"">dune </a> </i>. in the 1980s, artist <a href=""/wiki/hajime_sorayama"" title=""hajime sorayama"">hajime sorayama </a>'s sexy robots series were painted and published in japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/george_lucas"" title=""george lucas"">george lucas </a> and other creatives. sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.",llm_style_t1.0,none
155,0,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,const event_click_data_api = `click${event_key}${data_api_key}`; class button extends basecomponent { static get name() {,llm_style_t1.0,none
156,0,"this.$input[0].addeventlistener('focus', this._handleinputfocusbound)","this.$input[0].addeventlistener('focus', this._handleinputfocusbound)",llm_style_t1.0,none
157,1,"<source draggable=""true"" ondragstart=""alert(1)"">test</source>",%3Csource%20draggable%3D%22true%22%20ondragstart%3D%22alert%281%29%22%3Etest%3C%2Fsource%3E,llm_style_t1.0,urlencode
158,1,"<style>:target {color: red;}</style><param id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></param>",">></paramalert(1)ncancel=ransitio10s"" ontn:color ransitiostyle=""tam id=x yle><pared;}</stcolor: rtarget {<style>:",llm_style_t1.0,reverse_chunks
159,0,ariaselected = 'true'; } if (opts.hasevent) {,ariaselected = 'true'; } if (opts.hasevent) {,llm_style_t1.0,none
160,1,"<mark onpaste=""alert(1)"" contenteditable>test</mark>",&lt;mark onpaste=&quot;alert(1)&quot; contenteditable&gt;test&lt;/mark&gt;,llm_style_t1.0,html_entities
161,0,this._isenabled = false,this._isenabled = false,llm_style_t1.0,none
162,0,this._initializetargetsandobservables(),this._initializetargetsandobservables(),llm_style_t1.0,none
163,0,return } const active = document.queryselector('.bd-aside .active'),return } const active = document.queryselector('.bd-aside .active'),llm_style_t1.0,none
164,0,} _handleclockclickstart(e) { e.preventdefault();,} _handleclockclickstart(e) { e.preventdefault();,llm_style_t1.0,none
165,0,"const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }","const order = index > activeindex ? order_next : order_prev; this._slide(order, items[index]); }",llm_style_t1.0,none
166,0,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,if (layoutviewport || !layoutviewport && strategy === 'fixed') {,llm_style_t1.0,none
167,0,static get name() { return name$2; },static get name() { return name$2; },llm_style_t1.0,none
168,0,if (!object.keys(storeelementevent).length) { return; },if (!object.keys(storeelementevent).length) { return; },llm_style_t1.0,none
169,1,"<xmp draggable=""true"" ondrag=""alert(1)"">test</xmp>",4=L3htcDRlc3Q8MSkiPnxlcnQoZz0iYW9uZHJhdWUiIGU9InRyZ2FibGBkcmFnPHhtcC,llm_style_t1.0,base64+reverse_chunks
170,1,<svg><small onload=alert(1)></small>,JTI1M0NzdmclMjUzRSUyNTNDc21hbGwlMjUyMG9ubG9hZCUyNTNEYWxlcnQlMjUyODElMjUyOSUyNTNFJTI1M0MlMjUyRnNtYWxsJTI1M0U=,llm_style_t1.0,double_urlencode+html_entities+base64
171,0,if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },if (oldyearselect) { m.formselect.getinstance(oldyearselect).destroy(); },llm_style_t1.0,none
172,0,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,if (typeof config.reference === 'object' && !iselement(config.reference) && typeof config.reference.getboundingclientrect !== 'function') {,llm_style_t1.0,none
173,1,"<style>@keyframes x{}</style><ruby style=""animation-name:x"" onanimationend=""alert(1)""></ruby>",%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cruby%20style%3D%22animation-name%3Ax%22%20onanimationend%3D%22alert%281%29%22%3E%3C%2Fruby%3E,llm_style_t1.0,urlencode
174,1,<picture onblur=alert(1) tabindex=1 id=x></picture><input autofocus>,&lt;picture onblur=alert(1) tabindex=1 id=x&gt;&lt;/picture&gt;&lt;input autofocus&gt;,llm_style_t1.0,html_entities
175,0,"key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,","key: ""rendertitle"", value: function rendertitle(instance, c, year, month, refyear, randid) { var i = void 0,",llm_style_t1.0,none
176,1,"<abbr onmouseleave=""alert(1)"">test</abbr>",%253Cabbr%2520onmouseleave%253D%2522alert%25281%2529%2522%253Etest%253C%252Fabbr%253E,llm_style_t1.0,double_urlencode
177,0,"api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });","api.addfiles(scssfiles, 'client', { isimport: true }); api.export('m', 'client'); });",llm_style_t1.0,none
178,1,<base onpointerdown=alert(1)>xss</base>,%25253Cbase%252520onpointerdown%25253Dalert%2525281%252529%25253Exss%25253C%25252Fbase%25253E,llm_style_t1.0,double_urlencode+urlencode
179,0,} this.isopen = true; this.wrapper.classlist.add('open');,} this.isopen = true; this.wrapper.classlist.add('open');,llm_style_t1.0,none
180,1,"<rtc onmouseenter=""alert(1)"">test</rtc>","tc></rest"">t(1)ert""aler=entusenmoc o<rt",llm_style_t1.0,reverse_chunks
181,0,"addclassfor(scope_target, options.cssclasses.tap, options.animationduration)","addclassfor(scope_target, options.cssclasses.tap, options.animationduration)",llm_style_t1.0,none
182,0,"key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);","key: ""_setupeventhandlers"", value: function _setupeventhandlers() { this.el.addeventlistener('keydown', this._handletriggerkeydownbound);",llm_style_t1.0,none
183,0,"const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)","const link = document.queryselector(`.bd-aside a[href=""${hash}""]`)",llm_style_t1.0,none
184,0,function hex(x) { return ('0' + parseint(x).tostring(16)).slice(-2); },function hex(x) { return ('0' + parseint(x).tostring(16)).slice(-2); },llm_style_t1.0,none
185,0,"triggertransitionend(transitionelement) } }, emulatedduration)","triggertransitionend(transitionelement) } }, emulatedduration)",llm_style_t1.0,none
186,0,"</span> <span class=""reference-text""><cite class=""citation journal"">chang, hsihui; kao, yi-ching; mashruwala, raj; sorensen, susan m. (10 april 2017). ""technical inefficiency, allocative inefficiency, and audit pricing"". <i>journal of accounting, auditing &amp; finance </i>. <b>33 </b> (4): 580–600. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1177%2f0148558x17696760"">10.1177/0148558x17696760 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=journal+of+accounting%2c+auditing+%26+finance&amp;rft.atitle=technical+inefficiency%2c+allocative+inefficiency%2c+and+audit+pricing&amp;rft.volume=33&amp;rft.issue=4&amp;rft.pages=580-600&amp;rft.date=2017-04-10&amp;rft_id=info%3adoi%2f10.1177%2f0148558x17696760&amp;rft.aulast=chang&amp;rft.aufirst=hsihui&amp;rft.au=kao%2c+yi-ching&amp;rft.au=mashruwala%2c+raj&amp;rft.au=sorensen%2c+susan+m.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">","</span> <span class=""reference-text""><cite class=""citation journal"">chang, hsihui; kao, yi-ching; mashruwala, raj; sorensen, susan m. (10 april 2017). ""technical inefficiency, allocative inefficiency, and audit pricing"". <i>journal of accounting, auditing &amp; finance </i>. <b>33 </b> (4): 580–600. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1177%2f0148558x17696760"">10.1177/0148558x17696760 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=journal+of+accounting%2c+auditing+%26+finance&amp;rft.atitle=technical+inefficiency%2c+allocative+inefficiency%2c+and+audit+pricing&amp;rft.volume=33&amp;rft.issue=4&amp;rft.pages=580-600&amp;rft.date=2017-04-10&amp;rft_id=info%3adoi%2f10.1177%2f0148558x17696760&amp;rft.aulast=chang&amp;rft.aufirst=hsihui&amp;rft.au=kao%2c+yi-ching&amp;rft.au=mashruwala%2c+raj&amp;rft.au=sorensen%2c+susan+m.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">",llm_style_t1.0,none
